,EggMoves=DARKPULSE,DESTINYBOND,FAINTATTACK,GRUDGE,HAZE,IMPRISON,MEMENTO,OMINOUSWIND,PAINSPLIT,SKILLSWAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[356],1,FUTURESIGHT,1,FIREPUNCH,1,ICEPUNCH,1,THUNDERPUNCH,1,GRAVITY,1,BIND,1,LEER,1,NIGHTSHADE,1,DISABLE,1,ASTONISH,6,DISABLE,9,ASTONISH,14,FORESIGHT,17,SHADOWSNEAK,22,PURSUIT,25,WILLOWISP,30,CONFUSERAY,33,CURSE,37,SHADOWPUNCH,40,HEX,45,SHADOWBALL,52,MEANLOOK,57,PAYBACK,64,FUTURESIGHT,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[357],1,LEAFSTORM,1,LEER,1,GUST,1,GROWTH,1,RAZORLEAF,6,SWEETSCENT,10,STOMP,16,MAGICALLEAF,21,SWEETSCENT,26,GUST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EggMoves=BULLETSEED,CURSE,DRAGONDANCE,HEADBUTT,LEAFBLADE,LEAFSTORM,LEECHSEED,NATURALGIFT,NATUREPOWER,RAZORWIND,SLAM,SYNTHESIS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[358],1,HEALINGWISH,1,SYNCHRONOISE,1,WRAP,1,GROWL,1,ASTONISH,1,CONFUSION,4,GROWL,7,ASTONISH,10,CONFUSION,13,YAWN,16,ASTONISH,19,TAKEDOWN,22,CONFUSION,27,HEALBELL,,,,,,,,,,,,,,,,,,,,,,
,EggMoves=COSMICPOWER,CURSE,DISABLE,FUTURESIGHT,HYPNOSIS,RECOVER,SKILLSWAP,STOREDPOWER,WISH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[359],1,PERISHSONG,1,FUTURESIGHT,1,SCRATCH,1,FEINT,1,LEER,1,QUICKATTACK,4,LEER,7,QUICKATTACK,10,PURSUIT,13,TAUNT,16,BITE,19,TAUNT,22,SLASH,,,,,,,,,,,,,,,,,,,,,,,,
,EggMoves=ASSURANCE,BATONPASS,CURSE,DOUBLEEDGE,FAINTATTACK,HEX,MAGICCOAT,MEANLOOK,MEFIRST,MEGAHORN,PERISHSONG,PLAYROUGH,PUNISHMENT,SUCKERPUNCH,ZENHEADBUTT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[360],1,SPLASH,1,CHARM,1,ENCORE,15,MIRRORCOAT,15,SAFEGUARD,15,DESTINYBOND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[361],1,POWDERSNOW,1,LEER,5,DOUBLETEAM,10,ICESHARD,14,ICYWIND,19,BITE,23,ICEFANG,28,HEADBUTT,32,PROTECT,37,FROSTBREATH,41,CRUNCH,46,BLIZZARD,50,HAIL,,,,,,,,,,,,,,,,,,,,,,,,
,EggMoves=AVALANCHE,BIDE,BLOCK,DISABLE,FAKETEARS,HEX,ROLLOUT,SPIKES,SWITCHEROO,WEATHERBALL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[362],1,ICEFANG,1,HEADBUTT,1,PROTECT,1,FROSTBREATH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[363],1,DEFENSECURL,1,POWDERSNOW,1,GROWL,1,WATERGUN,5,ROLLOUT,9,ENCORE,13,ICEBALL,17,BRINE,21,AURORABEAM,26,BODYSLAM,31,REST,31,SNORE,36,HAIL,41,BLIZZARD,46,SHEERCOLD,,,,,,,,,,,,,,,,,,,,
,EggMoves=AQUARING,BELLYDRUM,CURSE,FISSURE,ROLLOUT,SIGNALBEAM,SLEEPTALK,SPITUP,STOCKPILE,SWALLOW,WATERPULSE,WATERSPORT,YAWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[364],1,DEFENSECURL,1,POWDERSNOW,1,GROWL,1,WATERGUN,5,ROLLOUT,9,ENCORE,13,ICEBALL,17,BRINE,21,AURORABEAM,26,BODYSLAM,31,REST,31,SNORE,32,SWAGGER,38,HAIL,45,BLIZZARD,52,SHEERCOLD,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[365],1,CRUNCH,1,DEFENSECURL,1,POWDERSNOW,1,GROWL,1,WATERGUN,7,ROLLOUT,7,ENCORE,13,ICEBALL,19,BRINE,19,AURORABEAM,25,BODYSLAM,31,REST,31,SNORE,32,SWAGGER,38,HAIL,44,ICEFANG,49,BLIZZARD,60,SHEERCOLD,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[366],1,CLAMP,1,WATERGUN,1,WHIRLPOOL,1,IRONDEFENSE,50,SHELLSMASH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EggMoves=AQUARING,BARRIER,BODYSLAM,BRINE,CONFUSERAY,ENDURE,MUDDYWATER,MUDSPORT,REFRESH,SUPERSONIC,WATERPULSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[367],1,WHIRLPOOL,1,BITE,5,SCREECH,9,SCARYFACE,11,FAINTATTACK,14,WATERPULSE,16,ICEFANG,19,BRINE,23,SUCKERPUNCH,26,DIVE,29,BATONPASS,34,CRUNCH,39,AQUATAIL,45,COIL,50,HYDROPUMP,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[368],1,WHIRLPOOL,1,CONFUSION,5,WATERSPORT,9,AGILITY,11,DRAININGKISS,14,WATERPULSE,16,AMNESIA,19,AQUARING,23,CAPTIVATE,26,DIVE,29,BATONPASS,34,PSYCHIC,39,AQUATAIL,45,COIL,50,HYDROPUMP,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[369],1,HEADSMASH,1,TACKLE,1,HARDEN,1,MUDSPORT,1,WATERGUN,6,MUDSPORT,10,WATERGUN,15,ROCKTOMB,21,ANCIENTPOWER,26,DIVE,31,TAKEDOWN,35,YAWN,41,REST,46,HYDROPUMP,50,DOUBLEEDGE,56,HEADSMASH,,,,,,,,,,,,,,,,,,
,EggMoves=AMNESIA,AQUATAIL,BRINE,MAGNITUDE,MUDDYWATER,MUDSHOT,MUDSLAP,SKULLBASH,SLEEPTALK,SNORE,WATERSPORT,ZENHEADBUTT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[370],1,TACKLE,1,CHARM,4,WATERGUN,7,AGILITY,9,DRAININGKISS,14,LUCKYCHANT,17,WATERPULSE,22,ATTRACT,27,FLAIL,31,SWEETKISS,37,TAKEDOWN,40,AQUARING,46,CAPTIVATE,50,HYDROPUMP,55,SAFEGUARD,,,,,,,,,,,,,,,,,,,,
,EggMoves=AQUAJET,AQUARING,BRINE,CAPTIVATE,ENTRAINMENT,HEALPULSE,MUDSPORT,SPLASH,SUPERSONIC,WATERSPORT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[371],1,RAGE,4,EMBER,7,LEER,10,BITE,13,DRAGONBREATH,17,HEADBUTT,21,FOCUSENERGY,25,CRUNCH,29,DRAGONCLAW,34,ZENHEADBUTT,39,SCARYFACE,44,FLAMETHROWER,49,DOUBLEEDGE,,,,,,,,,,,,,,,,,,,,,,,,
,EggMoves=DEFENSECURL,DRAGONDANCE,DRAGONPULSE,DRAGONRAGE,DRAGONRUSH,ENDURE,FIREFANG,HYDROPUMP,THRASH,TWISTER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[372],1,RAGE,1,EMBER,1,LEER,1,BITE,4,EMBER,7,LEER,10,BITE,13,DRAGONBREATH,17,HEADBUTT,21,FOCUSENERGY,25,CRUNCH,29,DRAGONCLAW,30,PROTECT,35,ZENHEADBUTT,42,SCARYFACE,49,FLAMETHROWER,56,DOUBLEEDGE,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[373],1,DRAGONTAIL,1,FIREFANG,1,THUNDERFANG,1,RAGE,1,EMBER,1,LEER,1,BITE,4,EMBER,7,LEER,10,BITE,13,DRAGONBREATH,17,HEADBUTT,21,FOCUSENERGY,25,CRUNCH,29,DRAGONCLAW,30,PROTECT,35,ZENHEADBUTT,42,SCARYFACE,49,FLAMETHROWER,50,FLY,63,DOUBLEEDGE,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[374],1,TAKEDOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[375],1,MAGNETRISE,1,TAKEDOWN,1,CONFUSION,1,METALCLAW,20,CONFUSION,20,METALCLAW,23,PURSUIT,26,BULLETPUNCH,29,MIRACLEEYE,32,ZENHEADBUTT,35,SCARYFACE,38,PSYCHIC,41,AGILITY,44,METEORMASH,47,IRONDEFENSE,50,HYPERBEAM,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[376],1,MAGNETRISE,1,TAKEDOWN,1,CONFUSION,1,METALCLAW,20,CONFUSION,20,METALCLAW,23,PURSUIT,26,BULLETPUNCH,29,MIRACLEEYE,32,ZENHEADBUTT,35,SCARYFACE,38,PSYCHIC,41,AGILITY,44,METEORMASH,45,HAMMERARM,52,IRONDEFENSE,60,HYPERBEAM,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[377],1,EXPLOSION,1,STOMP,1,ROCKTHROW,1,CHARGEBEAM,1,BULLDOZE,7,ROCKTHROW,13,CHARGEBEAM,19,BULLDOZE,25,CURSE,31,ANCIENTPOWER,37,IRONDEFENSE,43,STONEEDGE,49,HAMMERARM,55,LOCKON,55,ZAPCANNON,61,SUPERPOWER,67,HYPERBEAM,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[378],1,EXPLOSION,1,STOMP,1,ICYWIND,1,CHARGEBEAM,1,BULLDOZE,7,ICYWIND,13,CHARGEBEAM,19,BULLDOZE,25,CURSE,31,ANCIENTPOWER,37,AMNESIA,43,ICEBEAM,49,HAMMERARM,55,LOCKON,55,ZAPCANNON,61,SUPERPOWER,67,HYPERBEAM,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[379],1,EXPLOSION,1,STOMP,1,METALCLAW,1,CHARGEBEAM,1,BULLDOZE,7,METALCLAW,13,CHARGEBEAM,19,BULLDOZE,25,CURSE,31,ANCIENTPOWER,37,IRONDEFENSE,37,AMNESIA,43,IRONHEAD,43,FLASHCANNON,49,HAMMERARM,55,LOCKON,55,ZAPCANNON,61,SUPERPOWER,67,HYPERBEAM,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[380],1,HEALINGWISH,1,HELPINGHAND,1,WISH,1,PSYWAVE,1,SAFEGUARD,4,WATERSPORT,7,CHARM,10,STOREDPOWER,13,REFRESH,16,HEALPULSE,20,DRAGONBREATH,24,MISTBALL,28,PSYCHOSHIFT,32,RECOVER,36,REFLECTTYPE,41,ZENHEADBUTT,46,GUARDSPLIT,51,PSYCHIC,56,DRAGONPULSE,61,HEALINGWISH,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[381],1,MEMENTO,1,HELPINGHAND,1,HEALBLOCK,1,PSYWAVE,1,SAFEGUARD,4,PROTECT,7,DRAGONDANCE,10,STOREDPOWER,13,REFRESH,16,HEALPULSE,20,DRAGONBREATH,24,LUSTERPURGE,28,PSYCHOSHIFT,32,RECOVER,36,TELEKINESIS,41,ZENHEADBUTT,46,POWERSPLIT,51,PSYCHIC,56,DRAGONPULSE,61,MEMENTO,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[382],1,ANCIENTPOWER,1,WATERPULSE,5,SCARYFACE,15,AQUATAIL,20,BODYSLAM,30,AQUARING,35,ICEBEAM,45,ORIGINPULSE,50,CALMMIND,60,MUDDYWATER,65,SHEERCOLD,75,HYDROPUMP,80,DOUBLEEDGE,90,WATERSPOUT,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[383],1,ANCIENTPOWER,1,MUDSHOT,5,SCARYFACE,15,EARTHPOWER,20,LAVAPLUME,30,REST,35,EARTHQUAKE,45,PRECIPICEBLADES,50,BULKUP,60,SOLARBEAM,65,FISSURE,75,FIREBLAST,80,HAMMERARM,90,ERUPTION,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[384],1,TWISTER,5,SCARYFACE,15,ANCIENTPOWER,20,CRUNCH,30,AIRSLASH,35,REST,45,EXTREMESPEED,50,DRAGONPULSE,60,DRAGONDANCE,65,FLY,75,HYPERVOICE,80,OUTRAGE,90,HYPERBEAM,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[385],1,WISH,1,CONFUSION,5,REST,10,SWIFT,15,HELPINGHAND,20,PSYCHIC,25,REFRESH,30,REST,35,ZENHEADBUTT,40,DOUBLEEDGE,45,GRAVITY,50,HEALINGWISH,55,FUTURESIGHT,60,COSMICPOWER,65,LASTRESORT,70,DOOMDESIRE,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[386],1,LEER,1,WRAP,7,NIGHTSHADE,13,TELEPORT,19,KNOCKOFF,25,PURSUIT,31,PSYCHIC,37,SNATCH,43,PSYCHOSHIFT,49,ZENHEADBUTT,55,COSMICPOWER,61,RECOVER,67,PSYCHOBOOST,73,HYPERBEAM,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[387],1,TACKLE,5,WITHDRAW,9,ABSORB,13,RAZORLEAF,17,CURSE,21,BITE,25,MEGADRAIN,29,LEECHSEED,33,SYNTHESIS,37,CRUNCH,41,GIGADRAIN,45,LEAFSTORM,,,,,,,,,,,,,,,,,,,,,,,,,,
,EggMoves=AMNESIA,BODYSLAM,DOUBLEEDGE,EARTHPOWER,GRASSYTERRAIN,GROWTH,SANDTOMB,SEEDBOMB,SPITUP,STOCKPILE,SUPERPOWER,SWALLOW,THRASH,TICKLE,WIDEGUARD,WORRYSEED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[388],1,TACKLE,1,WITHDRAW,5,WITHDRAW,9,ABSORB,13,RAZORLEAF,17,CURSE,22,BITE,27,MEGADRAIN,32,LEECHSEED,37,SYNTHESIS,42,CRUNCH,47,GIGADRAIN,52,LEAFSTORM,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[389],1,WOODHAMMER,1,TACKLE,1,WITHDRAW,1,ABSORB,1,RAZORLEAF,5,WITHDRAW,9,ABSORB,13,RAZORLEAF,17,CURSE,22,BITE,27,MEGADRAIN,32,EARTHQUAKE,33,LEECHSEED,39,SYNTHESIS,45,CRUNCH,51,GIGADRAIN,57,LEAFSTORM,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[390],1,SCRATCH,1,LEER,7,EMBER,9,TAUNT,15,FURYSWIPES,17,FLAMEWHEEL,23,NASTYPLOT,25,TORMENT,31,FACADE,33,FIRESPIN,39,ACROBATICS,41,SLACKOFF,47,FLAMETHROWER,,,,,,,,,,,,,,,,,,,,,,,,
,EggMoves=ASSIST,BLAZEKICK,DOUBLEKICK,ENCORE,FAKEOUT,FIREPUNCH,FOCUSENERGY,FOCUSPUNCH,HEATWAVE,HELPINGHAND,QUICKGUARD,SUBMISSION,THUNDERPUNCH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[391],1,SCRATCH,1,LEER,1,EMBER,7,EMBER,9,TAUNT,14,MACHPUNCH,16,FURYSWIPES,19,FLAMEWHEEL,26,FEINT,29,TORMENT,36,CLOSECOMBAT,39,FIRESPIN,46,ACROBATICS,49,SLACKOFF,56,FLAREBLITZ,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[392],1,FLAREBLITZ,1,SCRATCH,1,LEER,1,EMBER,1,TAUNT,7,EMBER,9,TAUNT,14,MACHPUNCH,16,FURYSWIPES,19,FLAMEWHEEL,26,FEINT,29,PUNISHMENT,36,CLOSECOMBAT,42,FIRESPIN,52,ACROBATICS,58,CALMMIND,68,FLAREBLITZ,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[393],1,POUND,4,GROWL,8,BUBBLE,11,WATERSPORT,15,PECK,18,BUBBLEBEAM,22,BIDE,25,FURYATTACK,29,BRINE,32,WHIRLPOOL,36,MIST,39,DRILLPECK,43,HYDROPUMP,,,,,,,,,,,,,,,,,,,,,,,,
,EggMoves=AGILITY,AQUARING,BIDE,DOUBLEHIT,FEATHERDANCE,FLAIL,HYDROPUMP,ICYWIND,MUDSLAP,MUDSPORT,SNORE,SUPERSONIC,YAWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[394],1,TACKLE,1,GROWL,4,GROWL,8,BUBBLE,11,WATERSPORT,15,PECK,16,METALCLAW,19,BUBBLEBEAM,24,BIDE,28,FURYATTACK,33,BRINE,37,WHIRLPOOL,42,MIST,46,DRILLPECK,50,HYDROPUMP,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[395],1,TACKLE,1,GROWL,1,BUBBLE,4,GROWL,8,BUBBLE,11,SWORDSDANCE,15,PECK,16,METALCLAW,19,BUBBLEBEAM,24,SWAGGER,28,FURYATTACK,33,BRINE,36,AQUAJET,39,WHIRLPOOL,46,MIST,52,DRILLPECK,59,HYDROPUMP,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[396],1,TACKLE,1,GROWL,5,QUICKATTACK,9,WINGATTACK,13,DOUBLETEAM,17,ENDEAVOR,21,WHIRLWIND,25,AERIALACE,29,TAKEDOWN,33,AGILITY,37,BRAVEBIRD,41,FINALGAMBIT,,,,,,,,,,,,,,,,,,,,,,,,,,
,EggMoves=ASTONISH,DETECT,DOUBLEEDGE,FEATHERDANCE,FORESIGHT,FURYATTACK,MIRRORMOVE,PURSUIT,REVENGE,ROOST,SANDATTACK,STEELWING,UPROAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[397],1,TACKLE,1,GROWL,1,QUICKATTACK,5,QUICKATTACK,9,WINGATTACK,13,DOUBLETEAM,18,ENDEAVOR,23,WHIRLWIND,28,AERIALACE,33,TAKEDOWN,38,AGILITY,43,BRAVEBIRD,48,FINALGAMBIT,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[398],1,TACKLE,1,GROWL,1,QUICKATTACK,1,WINGATTACK,5,QUICKATTACK,9,WINGATTACK,13,DOUBLETEAM,18,ENDEAVOR,23,WHIRLWIND,28,AERIALACE,33,TAKEDOWN,34,CLOSECOMBAT,41,AGILITY,49,BRAVEBIRD,57,FINALGAMBIT,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[399],1,TACKLE,5,GROWL,9,DEFENSECURL,13,ROLLOUT,17,HEADBUTT,21,HYPERFANG,25,YAWN,29,AMNESIA,33,TAKEDOWN,37,SUPERFANG,41,SUPERPOWER,45,CURSE,,,,,,,,,,,,,,,,,,,,,,,,,,
,EggMoves=AQUATAIL,DEFENSECURL,DOUBLEEDGE,ENDURE,FURYSWIPES,ODORSLEUTH,QUICKATTACK,ROCKCLIMB,ROLLOUT,SKULLBASH,SLEEPTALK,WATERSPORT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[400],1,ROTOTILLER,1,TACKLE,1,GROWL,5,GROWL,9,DEFENSECURL,13,ROLLOUT,15,WATERGUN,18,HEADBUTT,23,HYPERFANG,28,YAWN,33,AMNESIA,38,TAKEDOWN,43,SUPERFANG,48,SUPERPOWER,53,CURSE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[401],1,GROWL,1,BIDE,6,STRUGGLEBUG,16,BUGBITE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[402],1,GROWL,1,BIDE,10,FURYCUTTER,14,LEECHLIFE,18,SING,22,FOCUSENERGY,26,SLASH,30,XSCISSOR,34,SCREECH,36,FELLSTINGER,38,TAUNT,42,NIGHTSLASH,44,STICKYWEB,46,BUGBUZZ,50,PERISHSONG,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[403],1,TACKLE,5,LEER,9,CHARGE,11,BABYDOLLEYES,13,SPARK,17,BITE,21,ROAR,25,SWAGGER,29,THUNDERFANG,33,CRUNCH,37,SCARYFACE,41,DISCHARGE,45,WILDCHARGE,,,,,,,,,,,,,,,,,,,,,,,,
,EggMoves=DOUBLEKICK,EERIEIMPULSE,FAKETEARS,FIREFANG,HELPINGHAND,HOWL,ICEFANG,NIGHTSLASH,QUICKATTACK,SHOCKWAVE,SIGNALBEAM,SWIFT,TAKEDOWN,THUNDERFANG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[404],1,TACKLE,1,LEER,5,LEER,9,CHARGE,13,SPARK,18,BITE,23,ROAR,28,SWAGGER,33,THUNDERFANG,38,CRUNCH,43,SCARYFACE,48,DISCHARGE,53,WILDCHARGE,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[405],1,ELECTRICTERRAIN,1,TACKLE,1,LEER,1,CHARGE,5,LEER,9,CHARGE,13,SPARK,18,BITE,23,ROAR,28,SWAGGER,35,THUNDERFANG,42,CRUNCH,49,SCARYFACE,56,DISCHARGE,63,WILDCHARGE,67,ELECTRICTERRAIN,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[406],1,ABSORB,4,GROWTH,7,WATERSPORT,10,STUNSPORE,13,MEGADRAIN,16,WORRYSEED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EggMoves=COTTONSPORE,EXTRASENSORY,GIGADRAIN,GRASSWHISTLE,LEAFSTORM,MINDREADER,NATURALGIFT,PINMISSILE,RAZORLEAF,SEEDBOMB,SLEEPPOWDER,SPIKES,SYNTHESIS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[407],1,VENOMDRENCH,1,GRASSYTERRAIN,1,WEATHERBALL,1,POISONSTING,1,MEGADRAIN,1,MAGICALLEAF,1,SWEETSCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[408],1,HEADBUTT,1,LEER,6,FOCUSENERGY,10,PURSUIT,15,TAKEDOWN,19,SCARYFACE,24,ASSURANCE,28,CHIPAWAY,33,ANCIENTPOWER,37,ZENHEADBUTT,42,SCREECH,46,HEADSMASH,,,,,,,,,,,,,,,,,,,,,,,,,,
,EggMoves=CRUNCH,CURSE,DOUBLEEDGE,HAMMERARM,IRONHEAD,IRONTAIL,LEER,SLAM,STOMP,THRASH,WHIRLWIND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[409],1,HEADBUTT,1,LEER,6,FOCUSENERGY,10,PURSUIT,15,TAKEDOWN,19,SCARYFACE,24,ASSURANCE,28,CHIPAWAY,30,ENDEAVOR,36,ANCIENTPOWER,43,ZENHEADBUTT,51,SCREECH,58,HEADSMASH,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
